id,dataset_name,edit_type,source_image,target_image,mask_path,source_prompt,target_prompt,editing_instruction,clip_score,clip_score_category,turn_index,source_parquet,sample_key,foreground,foreground_target,qwen_edit_type,vlm_confidence,vlm_notes,vlm_model,vlm_error,chordedit_sample_id,chordedit_image_path
imgedit_00000925_00,imgedit,action,BqjL2Ty-Yy4_segment_1_frame_0.jpg,BqjL2Ty-Yy4_segment_1_frame_55.jpg,,"A person with short dark hair, wearing glasses and a white face mask, standing outdoors on a sunny day with a building and power lines in the background.","A person with short dark hair, wearing glasses and a white face mask, turning their head slightly to the left, standing outdoors on a sunny day with a building and power lines in the background.",The person turns their head slightly to the left.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,BqjL2Ty-Yy4_segment_1_frame_0,person,person turning their head slightly to the left,action,high,The person's head position has been adjusted to the left in the target image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000925_00,imgedit_00000925_00.png
imgedit_00000926_00,imgedit,action,juzL6LfRYBk_segment_4_frame_190.jpg,juzL6LfRYBk_segment_4_frame_238.jpg,,A man wearing a black leather jacket with a high collar and a central zipper.,"A man wearing a black leather jacket with a high collar and a central zipper, slightly opening his mouth.",The man slightly opens his mouth.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,juzL6LfRYBk_segment_4_frame_190,man,man with slightly open mouth,action,high,"The man's mouth is slightly open in the target image, while it is closed in the source image. This is a clear difference in the man's facial expression.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000926_00,imgedit_00000926_00.png
imgedit_00000927_00,imgedit,action,eD73M-4FVHM_segment_15_frame_0.jpg,eD73M-4FVHM_segment_15_frame_55.jpg,,"A man in a suit stands on a wooden stage at a TEDxUTD event, gesturing with his left hand.","A man in a suit stands on a wooden stage at a TEDxUTD event, raising his right arm and pointing with his right hand while holding a device in his left hand.",The man raises his right arm and points while holding a device in his hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,eD73M-4FVHM_segment_15_frame_0,man,man raising his right arm and pointing with his right hand while holding a device in his left hand,action,high,"The man's right arm is raised and pointing, and he is holding a device in his left hand. The action is consistent with",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000927_00,imgedit_00000927_00.png
imgedit_00000928_00,imgedit,action,juk8h3Qce2k_segment_8_frame_0.jpg,juk8h3Qce2k_segment_8_frame_55.jpg,,A woman with long white hair and a silver suit is sitting in a dimly lit room with a large circular window.,"A woman with long white hair and a silver suit is sitting in a dimly lit room with a large circular window, tilting her head slightly downward.",The subject's head tilts slightly downward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,juk8h3Qce2k_segment_8_frame_0,the woman's head,the woman's head tilting slightly downward,action,high,"The edit clearly shows the woman's head tilting downward, which is consistent with the instruction and the visual evidence in the image.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000928_00,imgedit_00000928_00.png
imgedit_00000929_00,imgedit,action,A7XkWhmDoEI_segment_27_frame_0.jpg,A7XkWhmDoEI_segment_27_frame_55.jpg,,"A woman with dark hair stands in a kitchen, holding a large copper pot.","A woman with dark hair stands in a kitchen, holding a fork with food on it.",The woman turns her head to the side and holds up a fork with food on it.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,A7XkWhmDoEI_segment_27_frame_0,woman,fork with food on it,action,high,"The woman's head turns to the side, and she holds a fork with food on it, which was not present in the original image.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000929_00,imgedit_00000929_00.png
imgedit_00000930_00,imgedit,action,LTkDjI53jMA_segment_7_frame_6.jpg,LTkDjI53jMA_segment_7_frame_61.jpg,,"A woman with long wavy hair and red lipstick stands on a city rooftop, looking at the camera with her hand raised in a pointing gesture.","A woman with long wavy hair and red lipstick stands on a city rooftop, looking at the camera with her hand lowered and fingers near her chin in a contemplative pose.",A woman lowers her hand from a pointing gesture to a contemplative pose with her fingers near her chin.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,LTkDjI53jMA_segment_7_frame_6,hand,fingers near chin,action,high,"The hand is lowered and the fingers are positioned near the chin, indicating a change in gesture from pointing to a contemplative pose.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000930_00,imgedit_00000930_00.png
imgedit_00000931_00,imgedit,action,7ei8FB8F4NM_segment_14_frame_0.jpg,7ei8FB8F4NM_segment_14_frame_55.jpg,,"A man in a red shirt and Santa hat is kneeling on the floor, holding a large cardboard box over his head while a woman in a white shirt works on a Christmas tree.","A man in a red shirt and Santa hat is kneeling on the floor, holding a large cardboard box over his head and raising his arms in the air while a woman in a white shirt works on a Christmas tree.",A man removes a large cardboard box from his head and raises his arms.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,7ei8FB8F4NM_segment_14_frame_0,man,man raising arms,action,high,The man's action of raising his arms is the key edit. The box is not removed from his head but is still held,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000931_00,imgedit_00000931_00.png
imgedit_00000932_00,imgedit,action,jutdJykbDkk_segment_11_frame_0.jpg,jutdJykbDkk_segment_11_frame_55.jpg,,"A woman in a black cycling outfit and helmet rides a mountain bike down a rocky, forested trail.","A woman in a black cycling outfit and helmet rides a mountain bike down a rocky, forested trail, lifting the front wheel of the bike into a wheelie.",The subject shifts from leaning forward while cycling to lifting the front wheel of the bike in a wheelie.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,jutdJykbDkk_segment_11_frame_0,bicycle,bicycle with lifted front wheel,action,high,"The edit changes the bicycle's front wheel from being in contact with the ground to being lifted off the ground, indicating a wheelie action.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000932_00,imgedit_00000932_00.png
imgedit_00000933_00,imgedit,action,JQskLZkVEDY_segment_336_frame_0.jpg,JQskLZkVEDY_segment_336_frame_55.jpg,,A man in a blue shirt and jeans stands with a young boy and a monkey in a cornfield next to a red barn.,A man in a blue shirt and jeans turns his head upward in a cornfield next to a red barn.,The man on the right turns his head upward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,JQskLZkVEDY_segment_336_frame_0,man on the right,man on the right turns his head upward,action,high,"The man's head is positioned in a way that suggests he is looking up, which aligns with the instruction to turn his head upward.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000933_00,imgedit_00000933_00.png
imgedit_00000934_00,imgedit,action,ECIsYj_zdAI_segment_31_frame_0.jpg,ECIsYj_zdAI_segment_31_frame_55.jpg,,A chef in a professional kitchen is pouring oil from a bottle into a pan on a portable stove.,A chef in a professional kitchen is tilting a bottle to pour oil into a pan on a portable stove.,The person tilts the bottle to pour oil into the pan.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ECIsYj_zdAI_segment_31_frame_0,bottle,pouring oil,action,high,"The action of tilting the bottle is clearly depicted in the edited image, matching the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000934_00,imgedit_00000934_00.png
imgedit_00000935_00,imgedit,action,afTw1DZ3fhg_segment_7_frame_44.jpg,afTw1DZ3fhg_segment_7_frame_99.jpg,,A man with sunglasses and a beard holds a small fan and a white cylindrical object in a park.,"A man with sunglasses and a beard holds a small fan and a white cylindrical object, tilting his head downward in a park.",The subject slightly tilts their head downward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,afTw1DZ3fhg_segment_7_frame_44,man,man tilting his head downward,action,high,"The man's head position is adjusted to slightly tilt downward, while the rest of the scene remains unchanged.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000935_00,imgedit_00000935_00.png
imgedit_00000936_00,imgedit,action,AZyJGVzVddw_segment_1_frame_174.jpg,AZyJGVzVddw_segment_1_frame_229.jpg,,"A woman with long dark hair sits on a white couch, holding a green sneaker in her left hand.","A woman with long dark hair sits on a white couch, putting on a green sneaker with both hands.",A woman changes from holding a sneaker in one hand to putting on the sneaker with both hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,AZyJGVzVddw_segment_1_frame_174,sneaker,sneaker,action,high,"The woman's hand position changes from holding the sneaker to placing it on her foot, indicating the action of putting on the sneaker.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000936_00,imgedit_00000936_00.png
imgedit_00000937_00,imgedit,action,6JxJj9ydkBM_segment_16_frame_32.jpg,6JxJj9ydkBM_segment_16_frame_87.jpg,,A man with glasses is holding a bowl of fried food.,A man with glasses is using chopsticks to pick up a piece of fried food from a bowl.,A person picks up a piece of fried food with chopsticks.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,6JxJj9ydkBM_segment_16_frame_32,a piece of fried food,a piece of fried food being picked up with chopsticks,action,high,"The edit involves the man using chopsticks to pick up the food, which is consistent with the action in the target image.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000937_00,imgedit_00000937_00.png
imgedit_00000938_00,imgedit,action,jJfoV1Od4uI_segment_7_frame_0.jpg,jJfoV1Od4uI_segment_7_frame_55.jpg,,"A man in a blue jacket and white shirt stands on a stage with a microphone, looking down.","A man in a blue jacket and white shirt stands on a stage with a microphone, looking down slightly.",The person lowers their head slightly.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,jJfoV1Od4uI_segment_7_frame_0,person,person with lowered head,action,high,The person's head is lowered slightly in the edited image compared to the original.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000938_00,imgedit_00000938_00.png
imgedit_00000939_00,imgedit,action,sJuomOEUvDU_segment_18_frame_0.jpg,sJuomOEUvDU_segment_18_frame_55.jpg,,A woman with blonde hair is holding a deodorant stick in her right hand and looking down.,A woman with blonde hair is holding a deodorant stick in her right hand and a small bag with money in her left hand.,The person holds a deodorant stick in one hand and adds a small bag with money in the other hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,sJuomOEUvDU_segment_18_frame_0,deodorant stick,bag with money,action,high,"The woman's left hand is now holding a small bag with money, which was not present in the original image.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000939_00,imgedit_00000939_00.png
imgedit_00000940_00,imgedit,action,unfj_hU9Yos_segment_11_frame_0.jpg,unfj_hU9Yos_segment_11_frame_55.jpg,,A man with blood on his face screaming with his mouth wide open.,"A man with blood on his face, slightly lowering his chin and opening his mouth.",The man slightly lowers his chin and opens his mouth.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,unfj_hU9Yos_segment_11_frame_0,man,"man with blood on his face, slightly lowering his chin and opening his mouth.",action,high,The man's chin is lowered and his mouth is slightly more open in the target image compared to the source.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000940_00,imgedit_00000940_00.png
imgedit_00000941_00,imgedit,action,KDeL3zwTgvI_segment_28_frame_0.jpg,KDeL3zwTgvI_segment_28_frame_55.jpg,,A man in a hat stands in a greenhouse surrounded by potted plants.,A man in a hat reaches out to hold a potted plant in a greenhouse.,A man reaches out to hold a potted plant.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,KDeL3zwTgvI_segment_28_frame_0,man,man holding a potted plant,action,high,"The man's hand is extended to grasp a plant, which is now in his grasp.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000941_00,imgedit_00000941_00.png
imgedit_00000942_00,imgedit,action,zAapiODp6RM_segment_31_frame_0.jpg,zAapiODp6RM_segment_31_frame_55.jpg,,A woman with long brown hair and red lipstick is smiling and pointing her finger upward while sitting in a room with a lamp and a fireplace in the background.,A woman with long brown hair and red lipstick is smiling and looking to her right while holding a microphone and pointing her finger upward.,The woman turns her head slightly to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,zAapiODp6RM_segment_31_frame_0,woman,woman holding a microphone,action,high,"The woman's head is turned slightly to the right in the target image, and she is now holding a microphone in her hand.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000942_00,imgedit_00000942_00.png
imgedit_00000943_00,imgedit,action,3M_jald7Vlw_segment_2_frame_230.jpg,3M_jald7Vlw_segment_2_frame_280.jpg,,"A woman with blonde hair and glasses holds a black food container in her hands, standing in a kitchen.","A woman with blonde hair and glasses holds a black food container closer to the camera, showing its green contents.","A woman holds a food container closer to the camera, showing its contents.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,3M_jald7Vlw_segment_2_frame_230,food container,food container with green contents,action,high,"The food container is moved closer to the camera, making the contents more prominent.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000943_00,imgedit_00000943_00.png
imgedit_00000944_00,imgedit,action,wz0LtYmQUHA_segment_45_frame_0.jpg,wz0LtYmQUHA_segment_45_frame_55.jpg,,A man with glasses and a beard sits in a modern living room with his arms crossed.,A man with glasses and a beard sits in a modern living room with his left arm resting on his right arm.,The man's arm position changes from both crossed to his left arm resting on his right arm.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,wz0LtYmQUHA_segment_45_frame_0,man,man with left arm resting on right arm,action,high,The man's arm position changes from both crossed to his left arm resting on his right arm.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000944_00,imgedit_00000944_00.png
imgedit_00000945_00,imgedit,action,LV6GQHg5PWc_segment_8_frame_0.jpg,LV6GQHg5PWc_segment_8_frame_55.jpg,,A man in a red jacket is looking down.,A man in a red jacket is wearing a stethoscope around his neck.,The person places a stethoscope around their neck.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,LV6GQHg5PWc_segment_8_frame_0,stethoscope,worn around neck,action,high,The stethoscope is added to the man's neck in the target image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000945_00,imgedit_00000945_00.png
imgedit_00000946_00,imgedit,action,EC1uyk2eNsE_segment_309_frame_0.jpg,EC1uyk2eNsE_segment_309_frame_55.jpg,,"A hotel receptionist in a red uniform stands with a woman in a blue suit, holding a yellow bag, while a Dalmatian and a dachshund stand nearby in a hallway.","A hotel receptionist in a red uniform points with his right hand while the woman holds his hand, and they stand together in a hallway.",The man in the red uniform points with his right hand while the woman holds his hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,EC1uyk2eNsE_segment_309_frame_0,the man in the red uniform,points with his right hand,action,high,"The man's right hand is now raised and pointing, while the woman's hand is on his arm. The woman's posture and the man's",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000946_00,imgedit_00000946_00.png
imgedit_00000947_00,imgedit,action,MhFFK-dPYi0_segment_142_frame_0.jpg,MhFFK-dPYi0_segment_142_frame_55.jpg,,A man in a blue patterned shirt and glasses stands in a brightly lit room with a neon sign and shelves.,A man in a blue patterned shirt and glasses turns his head to the side in a brightly lit room with a neon sign and shelves.,The man turns his head to the side.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,MhFFK-dPYi0_segment_142_frame_0,man,man turning his head to the side,action,high,The man's head position changes from facing forward to turned slightly to the right.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000947_00,imgedit_00000947_00.png
imgedit_00000948_00,imgedit,action,KlCLW9GodtA_segment_7_frame_22.jpg,KlCLW9GodtA_segment_7_frame_77.jpg,,"A young girl with purple hair and elf ears stands in a vibrant, magical landscape with a large purple tree and a stone structure in the background.","A young girl with purple hair and elf ears stands in a vibrant, magical landscape with a large purple tree and a stone structure in the background, raising both arms with clenched fists.",The person raises both arms with clenched fists.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,KlCLW9GodtA_segment_7_frame_22,person,person raising both arms with clenched fists,action,high,"The person's arms are raised and clenched in the target image, which matches the instruction. The source image shows the person standing still. The edit is a clear",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000948_00,imgedit_00000948_00.png
imgedit_00000949_00,imgedit,action,cGk9OwYlq_E_segment_55_frame_0.jpg,cGk9OwYlq_E_segment_55_frame_55.jpg,,"A blonde woman wearing sunglasses and a dark sweater, leaning against a tree with the sun shining brightly behind her.","A blonde woman wearing sunglasses and a dark sweater, leaning against a tree with her head tilted back slightly and her hand raised closer to her face.",The person tilts their head back slightly and raises their hand closer to their face.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,cGk9OwYlq_E_segment_55_frame_0,woman,woman with head tilted back and hand raised to her face,action,high,The woman's head position and hand placement have been adjusted to match the instruction.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000949_00,imgedit_00000949_00.png
imgedit_00000950_00,imgedit,action,ETbexDVPJ5A_segment_15_frame_0.jpg,ETbexDVPJ5A_segment_15_frame_55.jpg,,A man with a beard and sunglasses stands on a winding road in a mountainous landscape.,A man with a beard and sunglasses turns his head to the side and raises his hand to the level of his chin.,The person turns their head to the side and raises their hand to the level of their chin.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ETbexDVPJ5A_segment_15_frame_0,man,man with his head turned and hand raised to his chin,action,high,The man's head position and hand gesture are altered to match the instruction.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000950_00,imgedit_00000950_00.png
imgedit_00000951_00,imgedit,action,gbwV8bLgvDg_segment_18_frame_0.jpg,gbwV8bLgvDg_segment_18_frame_55.jpg,,"A man in a grey t-shirt and brown pants crouches inside a wooden barn, gesturing with his hands.","A man in a grey t-shirt and brown pants crouches inside a wooden barn, looking to the side while clasping his hands together.",The person moves their head to look to the side while clasping their hands together.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,gbwV8bLgvDg_segment_18_frame_0,person,person looking to the side while clasping his hands together,action,high,The person's head position and hand gesture have been changed to match the instruction.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000951_00,imgedit_00000951_00.png
imgedit_00000952_00,imgedit,action,XEVqHUvZ07A_segment_25_frame_156.jpg,XEVqHUvZ07A_segment_25_frame_211.jpg,,"A close-up of a hand holding a white stick, painting a detailed portrait of a woman with dark, curly hair.","A close-up of a hand holding a white stick, painting a detailed portrait of a woman with dark, curly hair, with the hand now gripping the edge of the stick.",The person changes their hand position from adjusting their grip to holding the edge of the object.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,XEVqHUvZ07A_segment_25_frame_156,hand,hand holding the edge of the object,action,high,The hand's grip on the stick changes from adjusting the grip to holding the edge of the object.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000952_00,imgedit_00000952_00.png
imgedit_00000953_00,imgedit,action,xcGsl4UQpRg_segment_6_frame_0.jpg,xcGsl4UQpRg_segment_6_frame_55.jpg,,A muscular man in red shorts is using an exercise bike in a gym.,"A muscular man in red shorts is using an exercise bike in a gym, leaning forward more and gripping the handles with his elbows bent.",A man bends his elbows and leans forward more while gripping the handles.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,xcGsl4UQpRg_segment_6_frame_0,man,man leaning forward more while gripping the handles,action,high,"The man's posture has been adjusted to lean forward more, with his elbows bent and hands gripping the bike handles more firmly.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000953_00,imgedit_00000953_00.png
imgedit_00000954_00,imgedit,action,aThqI4LJAZE_segment_17_frame_0.jpg,aThqI4LJAZE_segment_17_frame_55.jpg,,A man with a receding hairline and a light beard is speaking in front of a red brick wall with a poster of a nut and a model ship on a shelf behind him.,"A man with a receding hairline and a light beard is speaking in front of a red brick wall with a poster of a nut and a model ship on a shelf behind him, but his head is slightly turned to the right.",The head slightly turns to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aThqI4LJAZE_segment_17_frame_0,man,man with his head slightly turned to the right,action,high,"The man's head position has been adjusted to the right, which is",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000954_00,imgedit_00000954_00.png
imgedit_00000955_00,imgedit,action,SPoKPCQtue4_segment_25_frame_0.jpg,SPoKPCQtue4_segment_25_frame_54.jpg,,"A young girl with blue hair and a black jacket is looking at a boy with blonde hair from behind, holding a yellow object in her hands.","A young girl with blue hair and a black jacket is looking at a boy with blonde hair from behind, raising her hands in an open-handed gesture.","The person raises their hands from a clasped position near their chest to a higher, open-handed gesture.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,SPoKPCQtue4_segment_25_frame_0,the girl's hands,her hands are raised in an open-handed gesture,action,high,"The girl's hands are in a clasped position near her chest in the source image, but in the target image, they are raised to a higher, open-handed gesture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000955_00,imgedit_00000955_00.png
imgedit_00000956_00,imgedit,action,0HOSEJ8ppqg_segment_1_frame_76.jpg,0HOSEJ8ppqg_segment_1_frame_131.jpg,,A woman wearing a pink apron with a green broccoli graphic stands in a kitchen.,A woman wearing a pink apron with a green broccoli graphic extends her right arm forward in a kitchen.,The person extends their right arm forward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,0HOSEJ8ppqg_segment_1_frame_76,person,person with extended right arm,action,high,"The person's right arm is extended forward, changing the posture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000956_00,imgedit_00000956_00.png
imgedit_00000957_00,imgedit,action,rAYW9n8i-C4_segment_34_frame_0.jpg,rAYW9n8i-C4_segment_34_frame_55.jpg,,"A man in a light blue shirt and glasses stands in a laboratory, gesturing with both hands raised while speaking next to a large, metallic industrial machine.","A man in a light blue shirt and glasses stands in a laboratory, holding his hands lower in front of him while speaking next to a large, metallic industrial machine.",The man changes from gesturing with both hands raised to holding his hands lower in front of him.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,rAYW9n8i-C4_segment_34_frame_0,man,man holding his hands lower in front of him,action,high,The man's hands are changed from being raised to being held lower in front of him.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000957_00,imgedit_00000957_00.png
imgedit_00000958_00,imgedit,action,KD3z6NDbXKc_segment_8_frame_6.jpg,KD3z6NDbXKc_segment_8_frame_61.jpg,,"A man with long hair and a beard wearing a purple t-shirt stands against a black background, facing forward.","A man with long hair and a beard wearing a purple t-shirt stands against a black background, turning his head to the right, looking sideways.",The person turns their head from facing forward to facing sideways.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,KD3z6NDbXKc_segment_8_frame_6,person,person with head turned to the right,action,high,The person's head position has been changed from facing forward to facing sideways.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000958_00,imgedit_00000958_00.png
imgedit_00000959_00,imgedit,action,syqkkYLLW3Y_segment_12_frame_168.jpg,syqkkYLLW3Y_segment_12_frame_223.jpg,,A man in a brown jacket stands in a forest with a stream behind him.,"A man in a brown jacket stands in a forest with a stream behind him, lowering his hands.",The person lowers their hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,syqkkYLLW3Y_segment_12_frame_168,person,person with lowered hands,action,high,The person's hands are lowered in the target image compared to the source image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000959_00,imgedit_00000959_00.png
imgedit_00000960_00,imgedit,action,XEz9zPguTUg_segment_9_frame_0.jpg,XEz9zPguTUg_segment_9_frame_55.jpg,,A man with a beard holds a microphone in his right hand and raises his left arm to his neck.,"A man with a beard holds a microphone in his right hand and lowers his left arm, bringing the microphone closer to his mouth.",A man lowers his raised arm and holds the microphone closer to his mouth.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,XEz9zPguTUg_segment_9_frame_0,man,man holding microphone closer to his mouth,action,high,"The man's left arm is raised and then lowered, bringing the microphone closer to his mouth.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000960_00,imgedit_00000960_00.png
imgedit_00000961_00,imgedit,action,WwjSi8cIunE_segment_34_frame_0.jpg,WwjSi8cIunE_segment_34_frame_55.jpg,,"A woman with blonde hair tied back, wearing a black blazer and a patterned shirt, looks directly at the camera against a gray background.","A woman with blonde hair tied back, wearing a black blazer and a patterned shirt, tilts her head to the right and looks at the camera against a gray background.",The person tilts their head to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,WwjSi8cIunE_segment_34_frame_0,person,tilting head to the right,action,high,"The person's head is tilted to the right in the target image, which is consistent with the instruction. The rest of the scene remains unchanged.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000961_00,imgedit_00000961_00.png
imgedit_00000962_00,imgedit,action,-_pFCQXbopg_segment_112_frame_120.jpg,-_pFCQXbopg_segment_112_frame_170.jpg,,A large insect with red antennae is standing next to a tipped-over can and a glass bottle.,A large insect with red antennae is bent over and struggling on the ground next to a tipped-over can and a glass bottle.,"The insect on the right shifts from a joyful, jumping pose to a bent-over, struggling posture.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,-_pFCQXbopg_segment_112_frame_120,insect on the right,"insect on the right, bent over and struggling",action,high,"The insect's posture changes from a jumping pose to a bent-over, struggling posture.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000962_00,imgedit_00000962_00.png
imgedit_00000963_00,imgedit,action,ylLQeIVrjIU_segment_74_frame_0.jpg,ylLQeIVrjIU_segment_74_frame_55.jpg,,"A woman in a white collared shirt is sitting at a desk, holding a calculator and looking at it.","A woman in a white collared shirt is sitting at a desk, holding a calculator and pointing at it with her right hand.",The person moves the calculator closer and points at it with their right hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,ylLQeIVrjIU_segment_74_frame_0,calculator,pointing at the calculator,action,high,"The woman's right hand is now extended towards the calculator, indicating a pointing action.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000963_00,imgedit_00000963_00.png
imgedit_00000964_00,imgedit,action,vkBnbXlth0k_segment_8_frame_0.jpg,vkBnbXlth0k_segment_8_frame_55.jpg,,A person in a red shirt is leaning on a wooden box inside a workshop trailer.,A person in a red shirt is reaching forward and placing their hands on a wooden shelf inside a workshop trailer.,The person shifts from leaning on a wooden box to reaching forward and placing their hands on a shelf.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,vkBnbXlth0k_segment_8_frame_0,person,placing their hands on a shelf,action,high,"The person's posture changes from leaning to reaching forward, and their hands are now on the shelf.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000964_00,imgedit_00000964_00.png
imgedit_00000965_00,imgedit,action,aNgFouxw4yE_segment_16_frame_130.jpg,aNgFouxw4yE_segment_16_frame_185.jpg,,"A woman with long white hair and a dark costume is raising her arm, with lightning emanating from her hand.","A woman with long white hair and a dark costume is raising her arm, with her face obscured by a blur.",The subject's facial expression is now obscured by a blur.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,aNgFouxw4yE_segment_16_frame_130,facial expression,blur,action,high,"The facial expression of the woman has been blurred, making her face unrecognizable. The surrounding scene and the lightning effect remain unchanged.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000965_00,imgedit_00000965_00.png
imgedit_00000966_00,imgedit,action,YS9wAyV6Tb8_segment_0_frame_42.jpg,YS9wAyV6Tb8_segment_0_frame_97.jpg,,A man in a dark t-shirt stands at a reflective table with a white background.,"A man in a dark t-shirt stands at a reflective table with a white background, gesturing with his hands apart.",The man moves his hands apart in a gesturing motion.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,YS9wAyV6Tb8_segment_0_frame_42,man,gesturing with his hands apart,action,high,"The man's hands are positioned apart, indicating a gesturing motion.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000966_00,imgedit_00000966_00.png
